grid_code,min_lon,max_lon,min_lat,max_lat,intersects_manhattan,has_sensor,sensor_list,taxi_zones
9@12,-73.99853,-73.99353,40.712916500000006,40.71791650000001,True,True,[169657],"{45.0: 0.44219430039570495, 144.0: 0.15857694686638, 148.0: 0.3992287527379149}"
9@13,-73.99853,-73.99353,40.7179165,40.7229165,True,False,[],"{144.0: 0.889524613857675, 148.0: 0.11047537294315275}"
9@14,-73.99853,-73.99353,40.7229165,40.727916500000006,True,False,[],"{114.0: 0.5260622295919972, 144.0: 0.37298693606970984, 211.0: 0.100950834338293}"
9@15,-73.99853,-73.99353,40.727916500000006,40.73291650000001,True,True,[189249],"{113.0: 0.5629342024565229, 114.0: 0.4370657827144098}"
9@16,-73.99853,-73.99353,40.7329165,40.7379165,True,False,[],"{90.0: 0.019286860638071085, 113.0: 0.7180408352000687, 234.0: 0.16122471845095543, 249.0: 0.10144756017701838}"
9@17,-73.99853,-73.99353,40.7379165,40.74291650000001,True,False,[],"{90.0: 0.7674369481697563, 234.0: 0.2314546969662657, 249.0: 0.001108365847460973}"
9@18,-73.99853,-73.99353,40.74291650000001,40.74791650000001,True,False,[],"{68.0: 0.10457500060605422, 90.0: 0.6934029122082558, 186.0: 0.20202210259981698}"
9@19,-73.99853,-73.99353,40.7479165,40.752916500000005,True,False,[],"{68.0: 0.7452570365301561, 186.0: 0.2547429881153149}"
9@20,-73.99853,-73.99353,40.752916500000005,40.75791650000001,True,False,[],"{48.0: 0.23339515350187034, 68.0: 0.6764033397624617, 246.0: 0.09020151660807366}"
9@21,-73.99853,-73.99353,40.7579165,40.7629165,True,False,[],"{48.0: 0.27903285371236514, 50.0: 0.4756164074479667, 246.0: 0.2453507388396682}"
9@22,-73.99853,-73.99353,40.7629165,40.767916500000005,True,False,[],{50.0: 0.9209796333336561}
9@23,-73.99853,-73.99353,40.767916500000005,40.77291650000001,True,False,[],"{50.0: 0.5517988934242926, 143.0: 0.005276694014530229}"
9@24,-73.99853,-73.99353,40.7729165,40.7779165,True,False,[],"{50.0: 0.009277977026456254, 143.0: 0.034594349044717504}"
9@25,-73.99853,-73.99353,40.7779165,40.782916500000006,False,False,[],{}
9@26,-73.99853,-73.99353,40.782916500000006,40.78791650000001,False,False,[],{}
9@27,-73.99853,-73.99353,40.7879165,40.7929165,False,False,[],{}
9@28,-73.99853,-73.99353,40.7929165,40.79791650000001,False,False,[],{}
9@29,-73.99853,-73.99353,40.79791650000001,40.80291650000001,False,False,[],{}
9@30,-73.99853,-73.99353,40.8029165,40.807916500000005,False,False,[],{}
9@31,-73.99853,-73.99353,40.807916500000005,40.81291650000001,False,False,[],{}
9@32,-73.99853,-73.99353,40.8129165,40.8179165,False,False,[],{}
9@33,-73.99853,-73.99353,40.8179165,40.822916500000005,False,False,[],{}
9@34,-73.99853,-73.99353,40.822916500000005,40.82791650000001,False,False,[],{}
9@35,-73.99853,-73.99353,40.8279165,40.8329165,False,False,[],{}
9@36,-73.99853,-73.99353,40.8329165,40.837916500000006,False,False,[],{}
9@37,-73.99853,-73.99353,40.837916500000006,40.84291650000001,False,False,[],{}
9@38,-73.99853,-73.99353,40.8429165,40.8479165,False,False,[],{}
9@39,-73.99853,-73.99353,40.8479165,40.852916500000006,False,False,[],{}
9@40,-73.99853,-73.99353,40.852916500000006,40.85791650000001,False,False,[],{}
9@41,-73.99853,-73.99353,40.8579165,40.8629165,False,False,[],{}
9@42,-73.99853,-73.99353,40.8629165,40.86791650000001,False,False,[],{}
9@43,-73.99853,-73.99353,40.86791650000001,40.87291650000001,False,False,[],{}
9@44,-73.99853,-73.99353,40.8729165,40.877916500000005,False,False,[],{}
9@45,-73.99853,-73.99353,40.877916500000005,40.88291650000001,False,False,[],{}
9@46,-73.99853,-73.99353,40.8829165,40.8879165,False,False,[],{}
9@47,-73.99853,-73.99353,40.8879165,40.892916500000005,False,False,[],{}
9@48,-73.99853,-73.99353,40.892916500000005,40.89791650000001,False,False,[],{}
9@49,-73.99853,-73.99353,40.8979165,40.9029165,False,False,[],{}
10@0,-73.99353,-73.98853000000001,40.6529165,40.657916500000006,False,False,[],{}
10@1,-73.99353,-73.98853000000001,40.657916500000006,40.66291650000001,False,False,[],{}
10@2,-73.99353,-73.98853000000001,40.6629165,40.6679165,False,False,[],{}
10@3,-73.99353,-73.98853000000001,40.6679165,40.67291650000001,False,False,[],{}
10@4,-73.99353,-73.98853000000001,40.67291650000001,40.67791650000001,False,False,[],{}
10@5,-73.99353,-73.98853000000001,40.6779165,40.682916500000005,False,False,[],{}
10@6,-73.99353,-73.98853000000001,40.682916500000005,40.68791650000001,False,False,[],{}
10@7,-73.99353,-73.98853000000001,40.6879165,40.6929165,False,False,[],{}
10@8,-73.99353,-73.98853000000001,40.6929165,40.697916500000005,False,False,[],{}
10@9,-73.99353,-73.98853000000001,40.697916500000005,40.70291650000001,False,False,[],{}
10@10,-73.99353,-73.98853000000001,40.7029165,40.7079165,False,False,[],{}
10@11,-73.99353,-73.98853000000001,40.7079165,40.712916500000006,True,False,[],"{45.0: 0.2066032382368679, 232.0: 0.44729034091759506}"
10@12,-73.99353,-73.98853000000001,40.712916500000006,40.71791650000001,True,False,[],"{45.0: 0.06227476323555819, 148.0: 0.5896913627388204, 232.0: 0.3480338756606146}"
10@13,-73.99353,-73.98853000000001,40.7179165,40.7229165,True,False,[],"{79.0: 1.8618851709846754e-05, 144.0: 0.012437588812302591, 148.0: 0.9875437771374035}"
10@14,-73.99353,-73.98853000000001,40.7229165,40.727916500000006,True,False,[],"{79.0: 0.6145662735971054, 113.0: 0.032635921874020576, 114.0: 0.2035136081760531, 144.0: 0.040218973517161694, 148.0: 0.10906521029379464}"
10@15,-73.99353,-73.98853000000001,40.727916500000006,40.73291650000001,True,False,[],"{79.0: 0.41575389666767637, 113.0: 0.5834542459615093, 114.0: 0.0007918406176483078}"
10@16,-73.99353,-73.98853000000001,40.7329165,40.7379165,True,False,[],"{79.0: 0.0676945389456951, 107.0: 0.11982803525474031, 113.0: 0.3338524396146372, 234.0: 0.4786249861849272}"
10@17,-73.99353,-73.98853000000001,40.7379165,40.74291650000001,True,False,[],"{90.0: 0.014812206084135762, 234.0: 0.9851877939149268}"
10@18,-73.99353,-73.98853000000001,40.74291650000001,40.74791650000001,True,False,[],"{90.0: 0.14495070873658966, 164.0: 0.13124756158475076, 186.0: 0.3665433367493168, 234.0: 0.3572583965103983}"
10@19,-73.99353,-73.98853000000001,40.7479165,40.752916500000005,True,False,[],"{68.0: 0.00974545083540264, 100.0: 0.34111772871938295, 164.0: 0.010486977392283534, 186.0: 0.6386498430529308}"
10@20,-73.99353,-73.98853000000001,40.752916500000005,40.75791650000001,True,False,[],"{48.0: 0.36333880072029034, 68.0: 0.11983707944353128, 100.0: 0.4758105028652844, 230.0: 0.041013603962001766}"
10@21,-73.99353,-73.98853000000001,40.7579165,40.7629165,True,False,[],"{48.0: 0.9783732981885682, 50.0: 0.005664744437921001, 230.0: 0.01596196618508368}"
10@22,-73.99353,-73.98853000000001,40.7629165,40.767916500000005,True,False,[],"{48.0: 0.5448388572458418, 50.0: 0.4551611559250843}"
10@23,-73.99353,-73.98853000000001,40.767916500000005,40.77291650000001,True,False,[],"{48.0: 0.022345972535386754, 50.0: 0.6020675781455554, 143.0: 0.37558644293926136}"
10@24,-73.99353,-73.98853000000001,40.7729165,40.7779165,True,False,[],{143.0: 0.7508790285430548}
10@25,-73.99353,-73.98853000000001,40.7779165,40.782916500000006,True,False,[],{143.0: 0.09692076916067542}
10@26,-73.99353,-73.98853000000001,40.782916500000006,40.78791650000001,False,False,[],{}
10@27,-73.99353,-73.98853000000001,40.7879165,40.7929165,False,False,[],{}
10@28,-73.99353,-73.98853000000001,40.7929165,40.79791650000001,False,False,[],{}
10@29,-73.99353,-73.98853000000001,40.79791650000001,40.80291650000001,False,False,[],{}
10@30,-73.99353,-73.98853000000001,40.8029165,40.807916500000005,False,False,[],{}
10@31,-73.99353,-73.98853000000001,40.807916500000005,40.81291650000001,False,False,[],{}
10@32,-73.99353,-73.98853000000001,40.8129165,40.8179165,False,False,[],{}
10@33,-73.99353,-73.98853000000001,40.8179165,40.822916500000005,False,False,[],{}
10@34,-73.99353,-73.98853000000001,40.822916500000005,40.82791650000001,False,False,[],{}
10@35,-73.99353,-73.98853000000001,40.8279165,40.8329165,False,False,[],{}
10@36,-73.99353,-73.98853000000001,40.8329165,40.837916500000006,False,False,[],{}
10@37,-73.99353,-73.98853000000001,40.837916500000006,40.84291650000001,False,False,[],{}
10@38,-73.99353,-73.98853000000001,40.8429165,40.8479165,False,False,[],{}
10@39,-73.99353,-73.98853000000001,40.8479165,40.852916500000006,False,False,[],{}
10@40,-73.99353,-73.98853000000001,40.852916500000006,40.85791650000001,False,False,[],{}
10@41,-73.99353,-73.98853000000001,40.8579165,40.8629165,False,False,[],{}
10@42,-73.99353,-73.98853000000001,40.8629165,40.86791650000001,False,False,[],{}
10@43,-73.99353,-73.98853000000001,40.86791650000001,40.87291650000001,False,False,[],{}
10@44,-73.99353,-73.98853000000001,40.8729165,40.877916500000005,False,False,[],{}
10@45,-73.99353,-73.98853000000001,40.877916500000005,40.88291650000001,False,False,[],{}
10@46,-73.99353,-73.98853000000001,40.8829165,40.8879165,False,False,[],{}
10@47,-73.99353,-73.98853000000001,40.8879165,40.892916500000005,False,False,[],{}
10@48,-73.99353,-73.98853000000001,40.892916500000005,40.89791650000001,False,False,[],{}
10@49,-73.99353,-73.98853000000001,40.8979165,40.9029165,False,False,[],{}
11@0,-73.98853,-73.98353,40.6529165,40.657916500000006,False,False,[],{}
11@1,-73.98853,-73.98353,40.657916500000006,40.66291650000001,False,False,[],{}
11@2,-73.98853,-73.98353,40.6629165,40.6679165,False,False,[],{}
11@3,-73.98853,-73.98353,40.6679165,40.67291650000001,False,False,[],{}
11@4,-73.98853,-73.98353,40.67291650000001,40.67791650000001,False,False,[],{}
11@5,-73.98853,-73.98353,40.6779165,40.682916500000005,False,False,[],{}
11@6,-73.98853,-73.98353,40.682916500000005,40.68791650000001,False,False,[],{}
11@7,-73.98853,-73.98353,40.6879165,40.6929165,False,False,[],{}
11@8,-73.98853,-73.98353,40.6929165,40.697916500000005,False,False,[],{}
11@9,-73.98853,-73.98353,40.697916500000005,40.70291650000001,False,True,[222475],{}
11@10,-73.98853,-73.98353,40.7029165,40.7079165,False,False,[],{}
11@11,-73.98853,-73.98353,40.7079165,40.712916500000006,True,False,[],{232.0: 0.710724777037002}
11@12,-73.98853,-73.98353,40.712916500000006,40.71791650000001,True,False,[],"{148.0: 0.0315721596649815, 232.0: 0.9684278403350184}"
11@13,-73.98853,-73.98353,40.7179165,40.7229165,True,False,[],"{4.0: 0.003005007602735037, 79.0: 0.15154415227924287, 148.0: 0.5623830497891075, 232.0: 0.28306783658501783}"
11@14,-73.98853,-73.98353,40.7229165,40.727916500000006,True,False,[],{79.0: 1.0}
11@15,-73.98853,-73.98353,40.727916500000006,40.73291650000001,True,False,[],"{79.0: 0.9358884182632877, 107.0: 0.06411158173671225}"
11@16,-73.98853,-73.98353,40.7329165,40.7379165,True,False,[],"{79.0: 0.04230643639167564, 107.0: 0.9510664356409597, 234.0: 0.006627127967364712}"
11@17,-73.98853,-73.98353,40.7379165,40.74291650000001,True,False,[],"{107.0: 0.5336183769879228, 234.0: 0.4663816049813831}"
11@18,-73.98853,-73.98353,40.74291650000001,40.74791650000001,True,False,[],"{107.0: 0.008884543060130843, 164.0: 0.7430447492047481, 170.0: 0.010612624464287346, 234.0: 0.23745820660172964}"
11@19,-73.98853,-73.98353,40.7479165,40.752916500000005,True,False,[],"{100.0: 0.23106014190423255, 164.0: 0.7373242683655871, 170.0: 0.010656192042178075, 186.0: 0.020959397314401586}"
11@20,-73.98853,-73.98353,40.752916500000005,40.75791650000001,True,False,[],"{100.0: 0.4508124676572561, 161.0: 0.012347972488039986, 164.0: 0.09566192466619527, 230.0: 0.4411776020458632}"
11@21,-73.98853,-73.98353,40.7579165,40.7629165,True,False,[],"{48.0: 0.22802711671251785, 230.0: 0.7719728084353392}"
11@22,-73.98853,-73.98353,40.7629165,40.767916500000005,True,True,"[29183, 101655]","{48.0: 0.876930830892167, 142.0: 5.2597058647143536e-05, 163.0: 0.02016763765359612, 230.0: 0.1028489343955897}"
11@23,-73.98853,-73.98353,40.767916500000005,40.77291650000001,True,False,[],"{48.0: 0.1961628263081747, 50.0: 0.007769930741161344, 142.0: 0.5974571970309713, 143.0: 0.19861004591969256}"
11@24,-73.98853,-73.98353,40.7729165,40.7779165,True,False,[],"{142.0: 0.1398467758271075, 143.0: 0.8601532059059426}"
11@25,-73.98853,-73.98353,40.7779165,40.782916500000006,True,False,[],"{143.0: 0.6318989261178121, 239.0: 0.3114563578222417}"
11@26,-73.98853,-73.98353,40.782916500000006,40.78791650000001,True,False,[],{239.0: 0.38962382984114863}
11@27,-73.98853,-73.98353,40.7879165,40.7929165,True,False,[],{239.0: 0.000777104843277164}
11@28,-73.98853,-73.98353,40.7929165,40.79791650000001,False,False,[],{}
11@29,-73.98853,-73.98353,40.79791650000001,40.80291650000001,False,False,[],{}
11@30,-73.98853,-73.98353,40.8029165,40.807916500000005,False,False,[],{}
11@31,-73.98853,-73.98353,40.807916500000005,40.81291650000001,False,False,[],{}
11@32,-73.98853,-73.98353,40.8129165,40.8179165,False,False,[],{}
11@33,-73.98853,-73.98353,40.8179165,40.822916500000005,False,False,[],{}
11@34,-73.98853,-73.98353,40.822916500000005,40.82791650000001,False,False,[],{}
11@35,-73.98853,-73.98353,40.8279165,40.8329165,False,False,[],{}
11@36,-73.98853,-73.98353,40.8329165,40.837916500000006,False,False,[],{}
11@37,-73.98853,-73.98353,40.837916500000006,40.84291650000001,False,False,[],{}
11@38,-73.98853,-73.98353,40.8429165,40.8479165,False,False,[],{}
11@39,-73.98853,-73.98353,40.8479165,40.852916500000006,False,False,[],{}
11@40,-73.98853,-73.98353,40.852916500000006,40.85791650000001,False,False,[],{}
11@41,-73.98853,-73.98353,40.8579165,40.8629165,False,False,[],{}
11@42,-73.98853,-73.98353,40.8629165,40.86791650000001,False,False,[],{}
11@43,-73.98853,-73.98353,40.86791650000001,40.87291650000001,False,False,[],{}
11@44,-73.98853,-73.98353,40.8729165,40.877916500000005,False,False,[],{}
11@45,-73.98853,-73.98353,40.877916500000005,40.88291650000001,False,False,[],{}
11@46,-73.98853,-73.98353,40.8829165,40.8879165,False,False,[],{}
11@47,-73.98853,-73.98353,40.8879165,40.892916500000005,False,False,[],{}
11@48,-73.98853,-73.98353,40.892916500000005,40.89791650000001,False,False,[],{}
11@49,-73.98853,-73.98353,40.8979165,40.9029165,False,False,[],{}
12@0,-73.98353,-73.97853,40.6529165,40.657916500000006,False,False,[],{}
12@1,-73.98353,-73.97853,40.657916500000006,40.66291650000001,False,False,[],{}
12@2,-73.98353,-73.97853,40.6629165,40.6679165,False,False,[],{}
12@3,-73.98353,-73.97853,40.6679165,40.67291650000001,False,False,[],{}
12@4,-73.98353,-73.97853,40.67291650000001,40.67791650000001,False,False,[],{}
12@5,-73.98353,-73.97853,40.6779165,40.682916500000005,False,False,[],{}
12@6,-73.98353,-73.97853,40.682916500000005,40.68791650000001,False,False,[],{}
12@7,-73.98353,-73.97853,40.6879165,40.6929165,False,False,[],{}
12@8,-73.98353,-73.97853,40.6929165,40.697916500000005,False,False,[],{}
12@9,-73.98353,-73.97853,40.697916500000005,40.70291650000001,False,False,[],{}
12@10,-73.98353,-73.97853,40.7029165,40.7079165,True,False,[],{}
12@11,-73.98353,-73.97853,40.7079165,40.712916500000006,True,False,[],{232.0: 0.5699743443663694}
12@12,-73.98353,-73.97853,40.712916500000006,40.71791650000001,True,False,[],{232.0: 1.0}
12@13,-73.98353,-73.97853,40.7179165,40.7229165,True,True,[221707],"{4.0: 0.44317548819081115, 79.0: 0.015150296778905973, 232.0: 0.5416742407098625}"
12@14,-73.98353,-73.97853,40.7229165,40.727916500000006,True,False,[],"{4.0: 0.48664983480312546, 79.0: 0.5133501352072181}"
12@15,-73.98353,-73.97853,40.727916500000006,40.73291650000001,True,False,[],"{4.0: 0.010152640702608408, 79.0: 0.5502649807365855, 107.0: 0.09683176995664497, 224.0: 0.34275057320823904}"
12@16,-73.98353,-73.97853,40.7329165,40.7379165,True,False,[],"{107.0: 0.7917412007959151, 137.0: 0.001235690045749132, 224.0: 0.2070231137526996}"
12@17,-73.98353,-73.97853,40.7379165,40.74291650000001,True,True,[180219],"{107.0: 0.4070709169983979, 137.0: 0.5375959198433905, 170.0: 0.05533316315821172}"
12@18,-73.98353,-73.97853,40.74291650000001,40.74791650000001,True,False,[],"{107.0: 0.0015719399847344824, 137.0: 0.07379914974730482, 164.0: 0.2130470636135883, 170.0: 0.7115818076546226}"
12@19,-73.98353,-73.97853,40.7479165,40.752916500000005,True,False,[],"{161.0: 0.008944925166951752, 164.0: 0.1805533132415406, 170.0: 0.810501719316472}"
12@20,-73.98353,-73.97853,40.752916500000005,40.75791650000001,True,False,[],"{161.0: 0.7911630975827476, 164.0: 0.11390709168913167, 170.0: 0.019613283398536085, 230.0: 0.07531653363646369}"
12@21,-73.98353,-73.97853,40.7579165,40.7629165,True,False,[],"{161.0: 0.3061719864193406, 163.0: 0.014154227986450154, 230.0: 0.6796738107114558}"
12@22,-73.98353,-73.97853,40.7629165,40.767916500000005,True,False,[],"{43.0: 0.07638948094616277, 48.0: 0.0477079916741561, 142.0: 0.024375787729088074, 163.0: 0.7358341398269713, 230.0: 0.11569259369532234}"
12@23,-73.98353,-73.97853,40.767916500000005,40.77291650000001,True,False,[],"{43.0: 0.323489983243323, 142.0: 0.6765100204313416}"
12@24,-73.98353,-73.97853,40.7729165,40.7779165,True,False,[],"{142.0: 0.9475836173084178, 143.0: 0.0524164083475911}"
12@25,-73.98353,-73.97853,40.7779165,40.782916500000006,True,False,[],"{142.0: 0.19289365072919135, 143.0: 0.23915305799463496, 239.0: 0.5679535330231298}"
12@26,-73.98353,-73.97853,40.782916500000006,40.78791650000001,True,False,[],{239.0: 1.0}
12@27,-73.98353,-73.97853,40.7879165,40.7929165,True,False,[],"{239.0: 0.35359367829496946, 238.0: 0.3306105288587705}"
12@28,-73.98353,-73.97853,40.7929165,40.79791650000001,True,False,[],{238.0: 0.0771511578327297}
12@29,-73.98353,-73.97853,40.79791650000001,40.80291650000001,False,False,[],{}
12@30,-73.98353,-73.97853,40.8029165,40.807916500000005,False,False,[],{}
12@31,-73.98353,-73.97853,40.807916500000005,40.81291650000001,False,False,[],{}
12@32,-73.98353,-73.97853,40.8129165,40.8179165,False,False,[],{}
12@33,-73.98353,-73.97853,40.8179165,40.822916500000005,False,False,[],{}
12@34,-73.98353,-73.97853,40.822916500000005,40.82791650000001,False,False,[],{}
12@35,-73.98353,-73.97853,40.8279165,40.8329165,False,False,[],{}
12@36,-73.98353,-73.97853,40.8329165,40.837916500000006,False,False,[],{}
12@37,-73.98353,-73.97853,40.837916500000006,40.84291650000001,False,False,[],{}
12@38,-73.98353,-73.97853,40.8429165,40.8479165,False,False,[],{}
12@39,-73.98353,-73.97853,40.8479165,40.852916500000006,False,False,[],{}
12@40,-73.98353,-73.97853,40.852916500000006,40.85791650000001,False,False,[],{}
12@41,-73.98353,-73.97853,40.8579165,40.8629165,False,False,[],{}
12@42,-73.98353,-73.97853,40.8629165,40.86791650000001,False,False,[],{}
12@43,-73.98353,-73.97853,40.86791650000001,40.87291650000001,False,False,[],{}
12@44,-73.98353,-73.97853,40.8729165,40.877916500000005,False,False,[],{}
12@45,-73.98353,-73.97853,40.877916500000005,40.88291650000001,False,False,[],{}
12@46,-73.98353,-73.97853,40.8829165,40.8879165,False,False,[],{}
12@47,-73.98353,-73.97853,40.8879165,40.892916500000005,False,False,[],{}
12@48,-73.98353,-73.97853,40.892916500000005,40.89791650000001,False,False,[],{}
12@49,-73.98353,-73.97853,40.8979165,40.9029165,False,False,[],{}
13@0,-73.97853,-73.97353000000001,40.6529165,40.657916500000006,False,False,[],{}
13@1,-73.97853,-73.97353000000001,40.657916500000006,40.66291650000001,False,True,[182243],{}
13@2,-73.97853,-73.97353000000001,40.6629165,40.6679165,False,False,[],{}
13@3,-73.97853,-73.97353000000001,40.6679165,40.67291650000001,False,False,[],{}
13@4,-73.97853,-73.97353000000001,40.67291650000001,40.67791650000001,False,False,[],{}
13@5,-73.97853,-73.97353000000001,40.6779165,40.682916500000005,False,False,[],{}
13@6,-73.97853,-73.97353000000001,40.682916500000005,40.68791650000001,False,False,[],{}
13@7,-73.97853,-73.97353000000001,40.6879165,40.6929165,False,True,[186425],{}
13@8,-73.97853,-73.97353000000001,40.6929165,40.697916500000005,False,False,[],{}
13@9,-73.97853,-73.97353000000001,40.697916500000005,40.70291650000001,False,False,[],{}
13@10,-73.97853,-73.97353000000001,40.7029165,40.7079165,False,False,[],{}
13@11,-73.97853,-73.97353000000001,40.7079165,40.712916500000006,True,False,[],{232.0: 0.174870455805966}
13@12,-73.97853,-73.97353000000001,40.712916500000006,40.71791650000001,True,True,[101639],{232.0: 0.7449413504147521}
13@13,-73.97853,-73.97353000000001,40.7179165,40.7229165,True,False,[],"{4.0: 0.7544525517718005, 232.0: 0.24117152752570886}"
13@14,-73.97853,-73.97353000000001,40.7229165,40.727916500000006,True,True,"[182081, 101561]","{4.0: 0.9931310906431406, 224.0: 0.00686890935685936}"
13@15,-73.97853,-73.97353000000001,40.727916500000006,40.73291650000001,True,False,[],"{4.0: 0.13360980243970488, 79.0: 0.009184980991269898, 224.0: 0.8500835895617465}"
13@16,-73.97853,-73.97353000000001,40.7329165,40.7379165,True,False,[],"{107.0: 0.009723970283835766, 137.0: 0.3886781145061564, 224.0: 0.527526256996855}"
13@17,-73.97853,-73.97353000000001,40.7379165,40.74291650000001,True,False,[],{137.0: 1.0}
13@18,-73.97853,-73.97353000000001,40.74291650000001,40.74791650000001,True,False,[],"{137.0: 0.37950262547131886, 170.0: 0.6204701655567519, 233.0: 2.720897192910004e-05}"
13@19,-73.97853,-73.97353000000001,40.7479165,40.752916500000005,True,False,[],"{161.0: 0.006622842298267469, 162.0: 0.2601109509268056, 170.0: 0.5427433253627618, 233.0: 0.19052294487274013}"
13@20,-73.97853,-73.97353000000001,40.752916500000005,40.75791650000001,True,False,[],"{161.0: 0.5821450800932458, 162.0: 0.4178548585528129}"
13@21,-73.97853,-73.97353000000001,40.7579165,40.7629165,True,False,[],"{161.0: 0.9483948033289625, 163.0: 0.051605196671037294}"
13@22,-73.97853,-73.97353000000001,40.7629165,40.767916500000005,True,False,[],"{43.0: 0.4659922908908219, 161.0: 0.03306332064595461, 163.0: 0.5009443884632234}"
13@23,-73.97853,-73.97353000000001,40.767916500000005,40.77291650000001,True,False,[],"{43.0: 0.999242545794827, 142.0: 0.0007574542051730885}"
13@24,-73.97853,-73.97353000000001,40.7729165,40.7779165,True,False,[],"{43.0: 0.6023573081337084, 142.0: 0.3885065135389918, 239.0: 0.009136178327299856}"
13@25,-73.97853,-73.97353000000001,40.7779165,40.782916500000006,True,False,[],"{43.0: 0.03844386773952688, 142.0: 0.05816806910191417, 239.0: 0.9033880631585588}"
13@26,-73.97853,-73.97353000000001,40.782916500000006,40.78791650000001,True,False,[],"{239.0: 0.9651640027456748, 238.0: 0.034835997254325256}"
13@27,-73.97853,-73.97353000000001,40.7879165,40.7929165,True,False,[],"{239.0: 0.07414186154275666, 238.0: 0.9258581384572434}"
13@28,-73.97853,-73.97353000000001,40.7929165,40.79791650000001,True,False,[],"{151.0: 0.03328832841236466, 238.0: 0.8661761293326921}"
13@29,-73.97853,-73.97353000000001,40.79791650000001,40.80291650000001,True,False,[],"{151.0: 0.27429185684865226, 238.0: 0.007635887130863246}"
13@30,-73.97853,-73.97353000000001,40.8029165,40.807916500000005,False,False,[],{}
13@31,-73.97853,-73.97353000000001,40.807916500000005,40.81291650000001,False,False,[],{}
13@32,-73.97853,-73.97353000000001,40.8129165,40.8179165,False,False,[],{}
13@33,-73.97853,-73.97353000000001,40.8179165,40.822916500000005,False,False,[],{}
13@34,-73.97853,-73.97353000000001,40.822916500000005,40.82791650000001,False,False,[],{}
13@35,-73.97853,-73.97353000000001,40.8279165,40.8329165,False,False,[],{}
13@36,-73.97853,-73.97353000000001,40.8329165,40.837916500000006,False,False,[],{}
13@37,-73.97853,-73.97353000000001,40.837916500000006,40.84291650000001,False,False,[],{}
13@38,-73.97853,-73.97353000000001,40.8429165,40.8479165,False,False,[],{}
13@39,-73.97853,-73.97353000000001,40.8479165,40.852916500000006,False,False,[],{}
13@40,-73.97853,-73.97353000000001,40.852916500000006,40.85791650000001,False,False,[],{}
13@41,-73.97853,-73.97353000000001,40.8579165,40.8629165,False,False,[],{}
13@42,-73.97853,-73.97353000000001,40.8629165,40.86791650000001,False,False,[],{}
13@43,-73.97853,-73.97353000000001,40.86791650000001,40.87291650000001,False,False,[],{}
13@44,-73.97853,-73.97353000000001,40.8729165,40.877916500000005,False,False,[],{}
13@45,-73.97853,-73.97353000000001,40.877916500000005,40.88291650000001,False,False,[],{}
13@46,-73.97853,-73.97353000000001,40.8829165,40.8879165,False,False,[],{}
13@47,-73.97853,-73.97353000000001,40.8879165,40.892916500000005,False,False,[],{}
13@48,-73.97853,-73.97353000000001,40.892916500000005,40.89791650000001,False,False,[],{}
13@49,-73.97853,-73.97353000000001,40.8979165,40.9029165,False,False,[],{}
14@0,-73.97353000000001,-73.96853000000002,40.6529165,40.657916500000006,False,False,[],{}
14@1,-73.97353000000001,-73.96853000000002,40.657916500000006,40.66291650000001,False,False,[],{}
14@2,-73.97353000000001,-73.96853000000002,40.6629165,40.6679165,False,False,[],{}
14@3,-73.97353000000001,-73.96853000000002,40.6679165,40.67291650000001,False,False,[],{}
14@4,-73.97353000000001,-73.96853000000002,40.67291650000001,40.67791650000001,False,False,[],{}
14@5,-73.97353000000001,-73.96853000000002,40.6779165,40.682916500000005,False,False,[],{}
14@6,-73.97353000000001,-73.96853000000002,40.682916500000005,40.68791650000001,False,False,[],{}
14@7,-73.97353000000001,-73.96853000000002,40.6879165,40.6929165,False,False,[],{}
14@8,-73.97353000000001,-73.96853000000002,40.6929165,40.697916500000005,False,True,[144554],{}
14@9,-73.97353000000001,-73.96853000000002,40.697916500000005,40.70291650000001,False,False,[],{}
14@10,-73.97353000000001,-73.96853000000002,40.7029165,40.7079165,False,False,[],{}
14@11,-73.97353000000001,-73.96853000000002,40.7079165,40.712916500000006,False,False,[],{}
14@12,-73.97353000000001,-73.96853000000002,40.712916500000006,40.71791650000001,False,False,[],{}
14@13,-73.97353000000001,-73.96853000000002,40.7179165,40.7229165,True,False,[],"{4.0: 0.0947347734557029, 232.0: 0.00015617784143618613}"
14@14,-73.97353000000001,-73.96853000000002,40.7229165,40.727916500000006,True,False,[],"{4.0: 0.2592455872491105, 224.0: 0.0645604279599769}"
14@15,-73.97353000000001,-73.96853000000002,40.727916500000006,40.73291650000001,True,False,[],{224.0: 0.20745779940850215}
14@16,-73.97353000000001,-73.96853000000002,40.7329165,40.7379165,True,False,[],{137.0: 0.08377711015100699}
14@17,-73.97353000000001,-73.96853000000002,40.7379165,40.74291650000001,True,False,[],{137.0: 0.24491974815291678}
14@18,-73.97353000000001,-73.96853000000002,40.74291650000001,40.74791650000001,True,False,[],"{137.0: 0.036306983728175916, 170.0: 0.19109042296078857, 233.0: 0.4863539964851738}"
14@19,-73.97353000000001,-73.96853000000002,40.7479165,40.752916500000005,True,False,[],"{162.0: 0.011542358781444006, 233.0: 0.9884576412515388}"
14@20,-73.97353000000001,-73.96853000000002,40.752916500000005,40.75791650000001,True,False,[],"{161.0: 0.00019681374296220099, 162.0: 0.49384681665012636, 229.0: 0.24602864508152875, 233.0: 0.2599277245253827}"
