timestamp,temperature_f,dew_point_f,humidity_%,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip_in,weather_condition,datetime
1688014260,67,58,73,NW,9,0,29.95,0.0,Partly Cloudy,2023-06-29 04:51:00
1688017860,68,59,73,NNW,9,0,29.97,0.0,Mostly Cloudy,2023-06-29 05:51:00
1688021460,70,59,68,NNW,7,0,29.98,0.0,Partly Cloudy,2023-06-29 06:51:00
1688025060,72,59,64,NNW,9,0,30.0,0.0,Partly Cloudy,2023-06-29 07:51:00
1688028660,76,59,56,CALM,0,0,30.0,0.0,Mostly Cloudy,2023-06-29 08:51:00
1688032260,76,57,52,NNE,9,0,30.0,0.0,Mostly Cloudy,2023-06-29 09:51:00
1688035860,77,58,52,VAR,5,0,29.98,0.0,Mostly Cloudy,2023-06-29 10:51:00
1688039460,80,58,47,VAR,5,0,29.98,0.0,Mostly Cloudy,2023-06-29 11:51:00
1688043060,81,58,45,VAR,3,0,29.97,0.0,Mostly Cloudy,2023-06-29 12:51:00
1688046660,82,57,42,NNW,7,0,29.96,0.0,Mostly Cloudy,2023-06-29 13:51:00
1688050260,82,59,45,NE,9,0,29.96,0.0,Mostly Cloudy,2023-06-29 14:51:00
1688053860,82,57,42,ESE,7,16,29.96,0.0,Mostly Cloudy,2023-06-29 15:51:00
1688057460,79,62,56,S,12,0,29.97,0.0,Mostly Cloudy,2023-06-29 16:51:00
1688061060,78,62,58,S,13,0,29.97,0.0,Mostly Cloudy,2023-06-29 17:51:00
1688064660,76,63,64,SSE,8,0,29.99,0.0,Partly Cloudy,2023-06-29 18:51:00
1688068260,75,63,66,S,8,0,29.99,0.0,Fair,2023-06-29 19:51:00
1688071860,74,65,73,SE,10,0,30.01,0.0,Fair,2023-06-29 20:51:00
1688075460,73,65,76,S,6,0,30.01,0.0,Fair,2023-06-29 21:51:00
1688079060,73,66,79,SSE,7,0,30.0,0.0,Haze,2023-06-29 22:51:00
1688082660,72,66,81,SE,3,0,30.0,0.0,Haze,2023-06-29 23:51:00
1688086260,71,67,87,S,5,0,30.0,0.0,Fair,2023-06-30 00:51:00
1688089860,71,67,87,SE,3,0,30.0,0.0,Fair,2023-06-30 01:51:00
1688093460,71,67,87,CALM,0,0,30.01,0.0,Mostly Cloudy,2023-06-30 02:51:00
1688097060,71,67,87,CALM,0,0,30.01,0.0,Mostly Cloudy,2023-06-30 03:51:00
1688100660,69,66,90,NE,3,0,30.01,0.0,Partly Cloudy,2023-06-30 04:51:00
1688104260,70,67,90,ENE,6,0,30.01,0.0,Mist,2023-06-30 05:51:00
1688107860,72,67,84,NE,7,0,30.03,0.0,Smoke,2023-06-30 06:51:00
1688111460,73,67,81,NE,7,0,30.03,0.0,Smoke,2023-06-30 07:51:00
1688115060,76,67,74,NE,8,0,30.04,0.0,Smoke,2023-06-30 08:51:00
1688118660,77,67,71,NE,8,0,30.04,0.0,Smoke,2023-06-30 09:51:00
1688122260,81,65,58,NE,9,0,30.04,0.0,Smoke,2023-06-30 10:51:00
1688125860,81,63,54,ENE,8,0,30.03,0.0,Smoke,2023-06-30 11:51:00
1688129460,85,58,40,SW,9,0,30.02,0.0,Smoke,2023-06-30 12:51:00
1688133060,85,57,38,SSW,8,0,30.0,0.0,Smoke,2023-06-30 13:51:00
1688136660,85,62,46,SSE,14,0,30.0,0.0,Smoke,2023-06-30 14:51:00
1688140260,82,60,47,SSE,13,0,30.01,0.0,Smoke,2023-06-30 15:51:00
1688143860,80,61,52,S,10,0,30.0,0.0,Smoke,2023-06-30 16:51:00
1688147460,79,58,48,S,16,0,30.01,0.0,Mostly Cloudy,2023-06-30 17:51:00
1688151060,77,58,52,S,12,0,30.01,0.0,Mostly Cloudy,2023-06-30 18:51:00
1688154660,75,60,60,S,10,0,30.02,0.0,Smoke,2023-06-30 19:51:00
1688158260,74,60,62,S,7,0,30.03,0.0,Fair,2023-06-30 20:51:00
1688161860,74,61,64,S,5,0,30.04,0.0,Fair,2023-06-30 21:51:00
1688165460,73,62,68,S,6,0,30.03,0.0,Fair,2023-06-30 22:51:00
1688169060,73,60,64,S,6,0,30.02,0.0,Partly Cloudy,2023-06-30 23:51:00
1688172660,72,60,66,S,7,0,30.02,0.0,Fair,2023-07-01 00:51:00
1688176260,72,57,59,SSW,6,0,30.01,0.0,Fair,2023-07-01 01:51:00
1688179860,72,58,61,S,3,0,30.02,0.0,Fair,2023-07-01 02:51:00
1688183460,71,59,66,SW,8,0,30.02,0.0,Partly Cloudy,2023-07-01 03:51:00
1688187060,71,59,66,SW,6,0,30.03,0.0,Fair,2023-07-01 04:51:00
1688190660,72,60,66,SW,6,0,30.03,0.0,Fair,2023-07-01 05:51:00
1688194260,74,60,62,SW,7,0,30.04,0.0,Fair,2023-07-01 06:51:00
1688197860,76,59,56,SW,6,0,30.04,0.0,Mostly Cloudy,2023-07-01 07:51:00
1688201460,78,58,50,VAR,6,0,30.04,0.0,Mostly Cloudy,2023-07-01 08:51:00
1688205060,80,56,43,S,8,0,30.04,0.0,Mostly Cloudy,2023-07-01 09:51:00
1688208660,82,56,41,S,13,17,30.03,0.0,Partly Cloudy,2023-07-01 10:51:00
1688212260,81,59,47,S,13,0,30.01,0.0,Partly Cloudy,2023-07-01 11:51:00
1688215860,82,60,47,S,14,0,30.02,0.0,Partly Cloudy,2023-07-01 12:51:00
1688219460,82,59,45,S,16,0,29.99,0.0,Fair,2023-07-01 13:51:00
1688223060,80,60,50,S,14,0,29.98,0.0,Fair,2023-07-01 14:51:00
1688226660,80,59,48,S,13,0,29.97,0.0,Partly Cloudy,2023-07-01 15:51:00
1688230260,79,59,50,S,16,0,29.96,0.0,Mostly Cloudy,2023-07-01 16:51:00
1688233860,77,59,54,S,13,0,29.95,0.0,Mostly Cloudy,2023-07-01 17:51:00
1688237460,75,61,62,S,15,0,29.95,0.0,Mostly Cloudy,2023-07-01 18:51:00
1688241060,74,61,64,S,9,0,29.95,0.0,Mostly Cloudy,2023-07-01 19:51:00
1688244660,73,64,73,SSE,13,0,29.95,0.0,Mostly Cloudy,2023-07-01 20:51:00
1688248260,73,66,79,S,12,0,29.95,0.0,Cloudy,2023-07-01 21:51:00
1688251860,73,66,79,S,9,0,29.94,0.0,Cloudy,2023-07-01 22:51:00
1688255460,73,67,81,S,9,0,29.93,0.0,Cloudy,2023-07-01 23:51:00
1688256780,73,67,81,S,8,0,29.93,0.0,Cloudy,2023-07-02 00:13:00
1688259060,73,68,84,S,10,0,29.92,0.0,Cloudy,2023-07-02 00:51:00
1688259720,74,68,82,S,7,0,29.91,0.0,Cloudy,2023-07-02 01:02:00
1688262660,73,68,84,S,7,0,29.9,0.0,Light Rain,2023-07-02 01:51:00
1688263080,73,69,87,S,10,0,29.89,0.0,Cloudy,2023-07-02 01:58:00
1688266260,73,69,87,SSE,9,0,29.87,0.0,Light Rain,2023-07-02 02:51:00
1688269860,72,65,78,S,12,0,29.87,0.0,Cloudy,2023-07-02 03:51:00
1688273040,73,66,79,SE,9,0,29.86,0.0,Cloudy,2023-07-02 04:44:00
1688273460,73,67,81,SSE,8,0,29.87,0.0,Cloudy,2023-07-02 04:51:00
1688276700,73,68,83,S,9,0,29.87,0.0,Cloudy,2023-07-02 05:45:00
1688277060,74,67,79,S,10,0,29.87,0.0,Cloudy,2023-07-02 05:51:00
1688280660,74,67,79,S,10,0,29.87,0.0,Cloudy,2023-07-02 06:51:00
1688284260,76,68,76,S,9,0,29.86,0.0,Mostly Cloudy,2023-07-02 07:51:00
1688287860,78,68,71,SSW,7,0,29.85,0.0,Cloudy,2023-07-02 08:51:00
1688291460,80,68,67,SSW,9,0,29.85,0.0,Mostly Cloudy,2023-07-02 09:51:00
1688295060,82,68,62,SW,7,0,29.85,0.0,Mostly Cloudy,2023-07-02 10:51:00
1688298180,86,69,57,SW,13,0,29.84,0.0,Mostly Cloudy,2023-07-02 11:43:00
1688298660,85,68,57,SW,12,0,29.84,0.0,Mostly Cloudy,2023-07-02 11:51:00
1688302260,88,69,53,SW,13,18,29.82,0.0,Mostly Cloudy,2023-07-02 12:51:00
1688305860,85,70,61,S,14,0,29.8,0.0,Mostly Cloudy,2023-07-02 13:51:00
1688309460,83,71,67,SSE,10,0,29.8,0.0,Mostly Cloudy,2023-07-02 14:51:00
1688313060,85,72,65,SSE,14,0,29.78,0.0,Mostly Cloudy,2023-07-02 15:51:00
1688314140,84,71,65,S,17,0,29.78,0.0,Thunder in the Vicinity,2023-07-02 16:09:00
1688315640,81,74,79,S,17,24,29.78,0.0,Light Rain with Thunder,2023-07-02 16:34:00
1688316660,76,70,82,S,25,31,29.79,0.1,Heavy T-Storm / Windy,2023-07-02 16:51:00
1688316780,76,70,82,S,22,31,29.79,0.0,Heavy T-Storm / Windy,2023-07-02 16:53:00
1688317380,77,70,79,W,5,28,29.78,0.3,Heavy T-Storm,2023-07-02 17:03:00
1688319240,78,71,79,SE,8,0,29.77,0.4,Mostly Cloudy,2023-07-02 17:34:00
1688320260,79,70,74,S,7,0,29.78,0.4,Mostly Cloudy,2023-07-02 17:51:00
1688323860,80,73,79,S,8,0,29.77,0.0,Mostly Cloudy,2023-07-02 18:51:00
1688327460,77,71,82,S,7,0,29.76,0.0,Mostly Cloudy,2023-07-02 19:51:00
1688331060,77,72,84,SSE,7,0,29.77,0.0,Mostly Cloudy,2023-07-02 20:51:00
1688334660,76,72,87,SSW,7,0,29.78,0.0,Light Rain,2023-07-02 21:51:00
1688338260,77,73,88,S,6,0,29.76,0.0,Mostly Cloudy,2023-07-02 22:51:00
1688339100,77,73,88,S,9,0,29.77,0.0,Thunder,2023-07-02 23:05:00
1688340660,75,69,82,W,10,28,29.79,0.0,T-Storm,2023-07-02 23:31:00
1688341860,74,70,87,SW,7,0,29.78,0.1,Light Rain,2023-07-02 23:51:00
1688345460,77,71,82,SSW,8,0,29.78,0.0,Mostly Cloudy,2023-07-03 00:51:00
1688349060,77,71,82,SSW,8,0,29.77,0.0,Fair,2023-07-03 01:51:00
1688352660,77,70,79,SW,6,0,29.78,0.0,Fair,2023-07-03 02:51:00
1688356260,77,68,74,WSW,9,0,29.78,0.0,Fair,2023-07-03 03:51:00
1688359860,77,68,74,WNW,8,0,29.78,0.0,Mostly Cloudy,2023-07-03 04:51:00
1688363460,76,68,76,WNW,9,0,29.79,0.0,Mostly Cloudy,2023-07-03 05:51:00
1688367060,76,68,76,NW,9,0,29.81,0.0,Mostly Cloudy,2023-07-03 06:51:00
1688370660,77,69,76,NNW,8,0,29.82,0.0,Mostly Cloudy,2023-07-03 07:51:00
1688374260,79,68,69,NW,5,0,29.82,0.0,Mostly Cloudy,2023-07-03 08:51:00
1688377860,82,68,62,NNW,3,0,29.83,0.0,Mostly Cloudy,2023-07-03 09:51:00
1688381460,83,67,58,NW,5,0,29.82,0.0,Mostly Cloudy,2023-07-03 10:51:00
1688385060,87,68,53,CALM,0,0,29.81,0.0,Mostly Cloudy,2023-07-03 11:51:00
1688388660,89,66,46,W,12,0,29.81,0.0,Mostly Cloudy,2023-07-03 12:51:00
1688392260,90,67,46,WSW,9,0,29.79,0.0,Mostly Cloudy,2023-07-03 13:51:00
1688394420,88,69,53,S,14,0,29.79,0.0,Mostly Cloudy,2023-07-03 14:27:00
1688395860,88,69,53,S,15,0,29.78,0.0,Mostly Cloudy,2023-07-03 14:51:00
1688399460,88,70,55,S,13,0,29.78,0.0,Partly Cloudy,2023-07-03 15:51:00
1688403060,87,71,59,S,14,0,29.76,0.0,Partly Cloudy,2023-07-03 16:51:00
1688406660,85,70,61,S,7,0,29.76,0.0,Mostly Cloudy,2023-07-03 17:51:00
1688410260,85,69,59,SSE,8,0,29.77,0.0,Mostly Cloudy,2023-07-03 18:51:00
1688412240,83,69,63,SW,8,0,29.78,0.0,Light Rain with Thunder,2023-07-03 19:24:00
1688413500,81,70,70,SSW,7,0,29.78,0.1,Light Rain,2023-07-03 19:45:00
1688413860,81,70,69,SSW,8,0,29.78,0.1,Cloudy,2023-07-03 19:51:00
1688417460,81,71,72,N,10,0,29.82,0.0,Mostly Cloudy,2023-07-03 20:51:00
1688421060,77,70,79,NNE,6,0,29.83,0.0,Mostly Cloudy,2023-07-03 21:51:00
1688424660,75,71,87,ENE,9,0,29.83,0.0,Mostly Cloudy,2023-07-03 22:51:00
1688427180,75,71,87,E,8,0,29.83,0.0,Thunder,2023-07-03 23:33:00
1688428260,76,71,85,S,10,0,29.85,0.1,Heavy T-Storm,2023-07-03 23:51:00
1688429160,74,71,91,S,3,0,29.84,0.2,Light Rain with Thunder,2023-07-04 00:06:00
1688430180,75,71,87,CALM,0,0,29.83,0.2,Cloudy,2023-07-04 00:23:00
1688431860,74,71,91,CALM,0,0,29.82,0.2,Mostly Cloudy,2023-07-04 00:51:00
1688435460,75,71,87,CALM,0,0,29.83,0.0,Mostly Cloudy,2023-07-04 01:51:00
1688439060,76,73,91,CALM,0,0,29.83,0.0,Mostly Cloudy,2023-07-04 02:51:00
1688442660,77,73,88,CALM,0,0,29.83,0.0,Mostly Cloudy,2023-07-04 03:51:00
1688444760,76,71,85,CALM,0,0,29.83,0.0,Mostly Cloudy,2023-07-04 04:26:00
1688446260,77,71,82,CALM,0,0,29.84,0.0,Mostly Cloudy,2023-07-04 04:51:00
1688449860,78,69,74,WSW,3,0,29.85,0.0,Mostly Cloudy,2023-07-04 05:51:00
1688453460,78,70,76,SSW,7,0,29.87,0.0,Mostly Cloudy,2023-07-04 06:51:00
1688456160,79,71,77,S,8,0,29.87,0.0,Mostly Cloudy,2023-07-04 07:36:00
1688457060,79,71,77,S,8,0,29.87,0.0,Mostly Cloudy,2023-07-04 07:51:00
1688459340,79,70,74,SSW,7,0,29.88,0.0,Mostly Cloudy,2023-07-04 08:29:00
1688460660,79,70,74,SSW,8,0,29.88,0.0,Mostly Cloudy,2023-07-04 08:51:00
1688464260,80,70,71,NNW,5,0,29.87,0.0,Mostly Cloudy,2023-07-04 09:51:00
1688464680,80,70,71,NNW,5,0,29.87,0.0,Thunder,2023-07-04 09:58:00
1688467860,77,73,88,WSW,6,0,29.88,0.2,Heavy T-Storm,2023-07-04 10:51:00
1688471460,79,74,84,S,5,0,29.88,0.1,Thunder,2023-07-04 11:51:00
1688472420,80,72,76,S,8,0,29.87,0.0,Mostly Cloudy,2023-07-04 12:07:00
1688475060,83,72,69,VAR,3,0,29.86,0.0,Mostly Cloudy,2023-07-04 12:51:00
1688477640,81,69,67,VAR,5,0,29.86,0.0,Thunder,2023-07-04 13:34:00
1688478660,82,67,60,SSW,6,0,29.86,0.0,Light Rain with Thunder,2023-07-04 13:51:00
1688479740,81,69,67,WSW,9,0,29.86,0.0,Light Rain,2023-07-04 14:09:00
1688482260,80,71,74,SSW,6,0,29.85,0.0,Mostly Cloudy,2023-07-04 14:51:00
1688485860,79,71,77,VAR,3,0,29.86,0.0,Mostly Cloudy,2023-07-04 15:51:00
1688489460,81,71,72,VAR,5,0,29.85,0.0,Mostly Cloudy,2023-07-04 16:51:00
1688493060,81,70,69,ENE,5,0,29.87,0.0,Mostly Cloudy,2023-07-04 17:51:00
1688496660,80,71,74,NE,8,0,29.88,0.0,Mostly Cloudy,2023-07-04 18:51:00
1688500260,78,71,79,NE,7,0,29.89,0.0,Mostly Cloudy,2023-07-04 19:51:00
1688503860,76,70,82,ENE,7,0,29.91,0.0,Mostly Cloudy,2023-07-04 20:51:00
1688507460,75,69,82,ENE,7,0,29.93,0.0,Smoke,2023-07-04 21:51:00
1688511060,74,69,85,NNE,3,0,29.91,0.0,Haze,2023-07-04 22:51:00
1688514660,74,70,87,CALM,0,0,29.92,0.0,Fair,2023-07-04 23:51:00
1688518260,74,69,85,ENE,3,0,29.93,0.0,Fair,2023-07-05 00:51:00
1688521860,72,69,91,E,5,0,29.93,0.0,Fair,2023-07-05 01:51:00
1688525460,72,69,91,ENE,5,0,29.92,0.0,Fair,2023-07-05 02:51:00
1688529060,72,69,91,CALM,0,0,29.93,0.0,Fair,2023-07-05 03:51:00
1688532360,72,70,94,ENE,3,0,29.93,0.0,Fair,2023-07-05 04:46:00
1688532660,71,69,93,E,3,0,29.93,0.0,Fair,2023-07-05 04:51:00
1688536260,74,69,85,CALM,0,0,29.94,0.0,Fair,2023-07-05 05:51:00
1688539860,78,68,71,CALM,0,0,29.96,0.0,Fair,2023-07-05 06:51:00
1688543460,80,67,64,ENE,6,0,29.97,0.0,Fair,2023-07-05 07:51:00
1688547060,82,67,60,NE,6,0,29.96,0.0,Fair,2023-07-05 08:51:00
1688550660,84,68,58,NE,8,0,29.97,0.0,Fair,2023-07-05 09:51:00
1688554260,87,63,44,NNE,5,0,29.97,0.0,Fair,2023-07-05 10:51:00
1688557860,88,64,45,NE,9,0,29.96,0.0,Fair,2023-07-05 11:51:00
1688561460,90,60,37,NE,7,0,29.95,0.0,Fair,2023-07-05 12:51:00
1688565060,90,60,37,NE,5,0,29.94,0.0,Fair,2023-07-05 13:51:00
1688568660,92,59,33,ENE,7,0,29.92,0.0,Partly Cloudy,2023-07-05 14:51:00
1688572260,90,65,43,S,13,20,29.92,0.0,Partly Cloudy,2023-07-05 15:51:00
1688572800,90,65,43,S,15,0,29.92,0.0,Partly Cloudy,2023-07-05 16:00:00
1688575860,87,66,49,SSE,16,0,29.91,0.0,Partly Cloudy,2023-07-05 16:51:00
1688579460,86,66,51,S,13,0,29.9,0.0,Partly Cloudy,2023-07-05 17:51:00
1688583060,85,66,53,S,8,0,29.91,0.0,Partly Cloudy,2023-07-05 18:51:00
1688586660,83,65,54,S,7,0,29.92,0.0,Fair,2023-07-05 19:51:00
1688590260,83,67,58,S,7,0,29.94,0.0,Fair,2023-07-05 20:51:00
1688593860,83,68,60,S,6,0,29.94,0.0,Fair,2023-07-05 21:51:00
1688597460,83,69,63,SSW,8,0,29.94,0.0,Fair,2023-07-05 22:51:00
1688601060,83,68,60,SSW,7,0,29.94,0.0,Fair,2023-07-05 23:51:00
1688604660,82,70,67,SW,6,0,29.94,0.0,Fair,2023-07-06 00:51:00
1688608260,81,70,69,CALM,0,0,29.94,0.0,Fair,2023-07-06 01:51:00
1688611860,78,70,76,CALM,0,0,29.93,0.0,Fair,2023-07-06 02:51:00
1688615460,78,70,76,E,3,0,29.92,0.0,Fair,2023-07-06 03:51:00
1688619060,78,71,79,S,3,0,29.92,0.0,Fair,2023-07-06 04:51:00
1688622660,80,72,76,CALM,0,0,29.91,0.0,Fair,2023-07-06 05:51:00
1688626260,83,72,69,,0,0,29.93,0.0,Fair,2023-07-06 06:51:00
1688629860,85,71,63,E,5,0,29.93,0.0,Fair,2023-07-06 07:51:00
1688633460,87,71,59,SSE,8,0,29.93,0.0,Fair,2023-07-06 08:51:00
1688637060,85,71,63,S,10,0,29.93,0.0,Fair,2023-07-06 09:51:00
1688640660,88,71,57,S,13,0,29.92,0.0,Fair,2023-07-06 10:51:00
1688644260,88,68,51,S,13,18,29.91,0.0,Fair,2023-07-06 11:51:00
1688647860,89,63,42,S,13,0,29.9,0.0,Fair,2023-07-06 12:51:00
1688651460,87,66,49,S,13,20,29.89,0.0,Fair,2023-07-06 13:51:00
1688655060,88,66,48,S,12,0,29.88,0.0,Partly Cloudy,2023-07-06 14:51:00
1688658660,87,63,44,SSE,12,0,29.87,0.0,Partly Cloudy,2023-07-06 15:51:00
1688662260,86,66,51,S,9,0,29.85,0.0,Partly Cloudy,2023-07-06 16:51:00
1688665860,83,68,60,S,15,0,29.86,0.0,Partly Cloudy,2023-07-06 17:51:00
1688669460,81,69,67,SSE,15,0,29.86,0.0,Partly Cloudy,2023-07-06 18:51:00
1688673060,78,71,79,S,9,0,29.87,0.0,Mostly Cloudy,2023-07-06 19:51:00
1688676660,77,71,82,SSE,10,0,29.88,0.0,Partly Cloudy,2023-07-06 20:51:00
1688680260,77,70,79,S,8,0,29.87,0.0,Fair,2023-07-06 21:51:00
1688683860,76,71,85,S,8,0,29.87,0.0,Partly Cloudy,2023-07-06 22:51:00
1688687160,75,72,89,S,8,0,29.86,0.0,Mostly Cloudy,2023-07-06 23:46:00
1688687460,76,71,85,S,7,0,29.87,0.0,Mostly Cloudy,2023-07-06 23:51:00
1688690700,75,70,83,S,6,0,29.85,0.0,Partly Cloudy,2023-07-07 00:45:00
1688691060,76,70,82,S,7,0,29.85,0.0,Partly Cloudy,2023-07-07 00:51:00
1688694660,76,71,85,S,7,0,29.85,0.0,Mostly Cloudy,2023-07-07 01:51:00
1688698020,77,72,83,S,6,0,29.84,0.0,Mostly Cloudy,2023-07-07 02:47:00
1688698260,77,70,79,S,6,0,29.84,0.0,Mostly Cloudy,2023-07-07 02:51:00
1688701860,77,69,76,CALM,0,0,29.84,0.0,Mostly Cloudy,2023-07-07 03:51:00
1688705460,77,69,76,SE,6,0,29.84,0.0,Mostly Cloudy,2023-07-07 04:51:00
1688709060,77,69,76,NE,3,0,29.85,0.0,Mostly Cloudy,2023-07-07 05:51:00
1688712660,78,69,74,ENE,7,0,29.86,0.0,Mostly Cloudy,2023-07-07 06:51:00
1688714520,80,69,69,NE,5,0,29.86,0.0,Partly Cloudy,2023-07-07 07:22:00
1688716260,80,69,69,NE,7,0,29.86,0.0,Partly Cloudy,2023-07-07 07:51:00
1688719860,82,70,67,NE,8,0,29.85,0.0,Partly Cloudy,2023-07-07 08:51:00
1688723460,83,70,65,NE,9,0,29.85,0.0,Mostly Cloudy,2023-07-07 09:51:00
1688727060,84,70,63,NE,10,0,29.84,0.0,Mostly Cloudy,2023-07-07 10:51:00
1688730660,86,70,59,VAR,5,16,29.82,0.0,Mostly Cloudy,2023-07-07 11:51:00
1688734260,87,71,59,SSE,9,0,29.82,0.0,Mostly Cloudy,2023-07-07 12:51:00
1688737860,86,70,59,S,9,0,29.82,0.0,Mostly Cloudy,2023-07-07 13:51:00
1688741460,85,70,61,S,8,17,29.81,0.0,Mostly Cloudy,2023-07-07 14:51:00
1688745060,83,70,65,VAR,7,0,29.81,0.0,Mostly Cloudy,2023-07-07 15:51:00
1688748660,82,70,67,S,12,0,29.79,0.0,Mostly Cloudy,2023-07-07 16:51:00
1688752260,81,70,69,S,9,0,29.81,0.0,Mostly Cloudy,2023-07-07 17:51:00
1688755860,80,71,74,S,8,0,29.82,0.0,Mostly Cloudy,2023-07-07 18:51:00
1688759460,79,71,77,S,10,0,29.82,0.0,Mostly Cloudy,2023-07-07 19:51:00
1688763060,79,71,77,S,7,0,29.83,0.0,Mostly Cloudy,2023-07-07 20:51:00
1688766660,78,71,79,S,7,0,29.82,0.0,Partly Cloudy,2023-07-07 21:51:00
1688770260,78,71,79,S,8,0,29.82,0.0,Mostly Cloudy,2023-07-07 22:51:00
1688773860,77,71,82,SSW,6,0,29.83,0.0,Mostly Cloudy,2023-07-07 23:51:00
1688777460,77,71,82,S,7,0,29.83,0.0,Mostly Cloudy,2023-07-08 00:51:00
1688781060,77,72,84,S,3,0,29.83,0.0,Mostly Cloudy,2023-07-08 01:51:00
1688784660,77,72,84,CALM,0,0,29.82,0.0,Mostly Cloudy,2023-07-08 02:51:00
1688787960,77,72,83,CALM,0,0,29.82,0.0,Mostly Cloudy,2023-07-08 03:46:00
1688788260,77,72,84,NE,7,0,29.82,0.0,Mostly Cloudy,2023-07-08 03:51:00
1688791860,75,71,87,NE,7,0,29.83,0.0,Cloudy,2023-07-08 04:51:00
1688795220,75,72,89,NE,6,0,29.83,0.0,Mostly Cloudy,2023-07-08 05:47:00
1688795460,76,72,87,NE,5,0,29.84,0.0,Mostly Cloudy,2023-07-08 05:51:00
1688799060,78,72,81,NE,6,0,29.84,0.0,Mostly Cloudy,2023-07-08 06:51:00
1688802660,80,72,76,NE,8,0,29.84,0.0,Mostly Cloudy,2023-07-08 07:51:00
1688806260,81,72,74,NE,8,0,29.84,0.0,Mostly Cloudy,2023-07-08 08:51:00
1688809860,83,72,69,NE,10,0,29.83,0.0,Mostly Cloudy,2023-07-08 09:51:00
1688813460,82,71,69,NE,9,0,29.83,0.0,Mostly Cloudy,2023-07-08 10:51:00
1688816760,82,72,70,ENE,10,0,29.82,0.0,Mostly Cloudy,2023-07-08 11:46:00
1688817060,82,70,67,NE,10,0,29.82,0.0,Mostly Cloudy,2023-07-08 11:51:00
1688820660,85,71,63,S,7,0,29.81,0.0,Mostly Cloudy,2023-07-08 12:51:00
1688822220,86,71,61,SSE,9,0,29.81,0.0,Mostly Cloudy,2023-07-08 13:17:00
1688823720,86,70,59,S,9,0,29.81,0.0,Thunder,2023-07-08 13:42:00
1688824260,85,70,61,S,9,0,29.81,0.0,Thunder,2023-07-08 13:51:00
1688827860,83,71,67,S,13,0,29.8,0.0,Thunder,2023-07-08 14:51:00
1688829480,82,70,67,S,9,0,29.8,0.0,Mostly Cloudy,2023-07-08 15:18:00
1688831460,81,71,72,S,12,0,29.81,0.0,Mostly Cloudy,2023-07-08 15:51:00
1688835060,80,70,71,SSW,13,0,29.81,0.0,Cloudy,2023-07-08 16:51:00
1688838660,80,70,71,S,12,0,29.81,0.0,Cloudy,2023-07-08 17:51:00
1688842260,79,70,74,S,8,0,29.8,0.0,Mostly Cloudy,2023-07-08 18:51:00
1688845860,79,70,74,S,6,0,29.81,0.0,Mostly Cloudy,2023-07-08 19:51:00
1688849460,78,72,81,S,8,0,29.81,0.0,Mostly Cloudy,2023-07-08 20:51:00
1688853060,78,72,81,S,12,0,29.81,0.0,Mostly Cloudy,2023-07-08 21:51:00
1688856660,78,72,81,S,9,0,29.82,0.0,Mostly Cloudy,2023-07-08 22:51:00
1688860260,78,72,81,S,8,0,29.81,0.0,Mostly Cloudy,2023-07-08 23:51:00
1688863860,77,72,84,S,9,0,29.82,0.0,Mostly Cloudy,2023-07-09 00:51:00
1688867280,79,73,83,S,6,0,29.81,0.0,Mostly Cloudy,2023-07-09 01:48:00
1688867460,78,73,84,SSW,7,0,29.81,0.0,Mostly Cloudy,2023-07-09 01:51:00
1688868180,78,72,81,S,7,0,29.81,0.0,Fair,2023-07-09 02:03:00
1688871060,78,72,81,S,6,0,29.8,0.0,Mostly Cloudy,2023-07-09 02:51:00
1688874660,77,72,84,SSW,7,0,29.8,0.0,Mostly Cloudy,2023-07-09 03:51:00
1688878140,77,72,83,S,5,0,29.81,0.0,Mostly Cloudy,2023-07-09 04:49:00
1688878260,77,72,84,S,5,0,29.81,0.0,Mostly Cloudy,2023-07-09 04:51:00
1688881860,78,72,81,SE,7,0,29.81,0.0,Mostly Cloudy,2023-07-09 05:51:00
1688882760,78,72,81,SSE,6,0,29.81,0.0,Mostly Cloudy,2023-07-09 06:06:00
1688885460,78,72,81,S,7,0,29.82,0.0,Mostly Cloudy,2023-07-09 06:51:00
1688889060,80,71,74,SSE,7,0,29.83,0.0,Mostly Cloudy,2023-07-09 07:51:00
1688891340,81,71,72,SSE,8,0,29.82,0.0,Mostly Cloudy,2023-07-09 08:29:00
1688892660,81,71,72,VAR,7,0,29.82,0.0,Mostly Cloudy,2023-07-09 08:51:00
1688896260,82,71,69,S,10,0,29.81,0.0,Mostly Cloudy,2023-07-09 09:51:00
1688899860,83,71,67,SSE,13,0,29.79,0.0,Cloudy,2023-07-09 10:51:00
1688903460,81,71,72,S,15,0,29.79,0.0,Cloudy,2023-07-09 11:51:00
1688907060,82,71,69,SSE,13,0,29.77,0.0,Mostly Cloudy,2023-07-09 12:51:00
1688910660,82,70,67,SE,14,22,29.77,0.0,Cloudy,2023-07-09 13:51:00
1688914260,81,69,67,S,13,0,29.77,0.0,Mostly Cloudy,2023-07-09 14:51:00
1688917860,80,69,69,ESE,13,0,29.78,0.0,Mostly Cloudy,2023-07-09 15:51:00
1688921460,78,71,79,E,7,0,29.76,0.0,Light Rain,2023-07-09 16:51:00
1688925060,74,69,85,NNE,7,0,29.77,0.1,Heavy Rain,2023-07-09 17:51:00
